bank_name,eibor_rate,eibor_type,variable_rate_addition,minimum_rate,fixed_until,fixed_rate,follow_on_rate,follow_on_rate_type,type_of_mortgage,interest_rate,interest_rate_type,type_of_account,life_insurance,property_insurance,property_insurance_payment_period,home_valuation_fee,overpayment_fee,additional_information,buyout_processing_fee,maximum_length_of_mortgage,type_of_employment,type_of_transaction,citizen_state,expiry_date,pre_approval_fee,early_settlement_fee,loan_to_value_ratio,loan_to_value_threshold,life_insurance_payment_period,minimum_mortgage_processing_fee,mortgage_processing_fee,mortgage_contract_months,monthly_payment,mortgage_processing_fee_as_amount,is_exclusive,status_type,description,created_at,updated_at,customer_segments,has_fee_financing,includes_agency_fees,includes_government_fees
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,3,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Aldar Jubail Island project only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) This offer expires on 31-12-2024",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,3,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Aldar Jubail Island Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,3,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Aldar Jubail Island project only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) This offer expires on 31-12-2024",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,3,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Aldar Jubail Island Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,3,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,0.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Developer - Zazen Properties - This offer is valid for Zazen Gardens project only
(2) Valuation Fee is waived
(3) Processing Fee is zero for STL customers
(4) Property insurance is waived for the first year
(5) This offer expires on 02-10-2024",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,3,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Zazen Gardens Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,0.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Developer - Zazen Properties - This offer is valid for Zazen Gardens project only
(2) Valuation Fee is waived
(3) Processing Fee is zero for STL customers
(4) Property insurance is waived for the first year
(5) This offer expires on 02-10-2024",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Zazen Gardens Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,3,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,3,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,3,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) This offer is valid for Tilal Al Ghaf project Only
(2) Processing fee is zero for STL customers
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,3,,,True,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Tilal Al Ghaf Only', 'profile': 'STL - Green Mortgage Exclusive', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,1,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,1,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,ISLAMIC,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
FAB,4.236,EIBOR 3 MONTH,1.5,1.5,2,3.94,5.736,variable_addition,CONVENTIONAL,3.94,fixed,STL,0.0112,0.0525,annually,3150.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) This offer is valid for Diamond Developers Only - Sustainable City
(3) Property insurance is waived for the first year
(4) Partial settlement with a 30% fee waiver, available once per year
(5) Zero processing fees",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% of the loan outstanding (Subject to a maximum of AED 10,500/- or whichever is less)",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-30T06:42:06,2025-05-30T06:42:06,"[{'type_of_account': 'Diamond Developers Only', 'profile': 'STL - Sustainable City', 'description': None}]",False,False,False
